write_read_fraction,num_key,data_size,write_average,read_average,ninety_five_write,ninety_five_read,total_time
0.9000,1.0000,128.0000,1.0698,0.9995,1.0000,0.0000,123448.0000
0.9000,1.0000,256.0000,1.1001,1.0117,1.0000,0.0000,126405.0000
0.9000,1.0000,512.0000,1.0769,1.0048,1.0000,0.0000,124048.0000
0.9000,1.0000,1024.0000,1.0561,0.9744,1.0000,0.0000,121388.0000
0.9000,1.0000,2048.0000,1.1024,1.0290,1.0000,0.0000,128448.0000
0.9000,1.0000,4096.0000,1.1161,1.0412,1.0000,0.0000,127518.0000
0.9000,2.0000,4.0000,1.0497,0.8718,1.0000,0.0000,117764.0000
0.9000,2.0000,8.0000,1.0371,0.7730,1.0000,0.0000,114183.0000
0.9000,2.0000,16.0000,1.0278,0.7169,1.0000,0.0000,112415.0000
0.9000,2.0000,32.0000,1.0365,0.7192,1.0000,0.0000,113760.0000
0.9000,2.0000,64.0000,1.0375,0.6670,1.0000,0.0000,111211.0000
0.9000,2.0000,128.0000,1.0350,0.6688,1.0000,0.0000,111489.0000
0.9000,2.0000,256.0000,1.0535,0.7743,1.0000,0.0000,114143.0000
0.9000,2.0000,512.0000,1.0303,0.6307,1.0000,0.0000,110517.0000
0.9000,2.0000,1024.0000,1.0454,0.7016,1.0000,0.0000,113313.0000
0.9000,2.0000,2048.0000,1.0547,0.8231,1.0000,0.0000,115601.0000
0.9000,2.0000,4096.0000,1.0685,0.9015,1.0000,0.0000,117854.0000
0.9000,4.0000,4.0000,1.0343,0.6041,1.0000,0.0000,110674.0000
0.9000,4.0000,8.0000,1.0364,0.4571,1.0000,0.0000,107506.0000
0.9000,4.0000,16.0000,1.0415,0.4519,1.0000,0.0000,107388.0000
0.9000,4.0000,32.0000,1.0429,0.5441,1.0000,0.0000,109472.0000
0.9000,4.0000,64.0000,1.0409,0.4606,1.0000,0.0000,107477.0000
0.9000,4.0000,128.0000,1.0405,0.4440,1.0000,0.0000,107065.0000
0.9000,4.0000,256.0000,1.0381,0.6524,1.0000,0.0000,111985.0000
0.9000,4.0000,512.0000,1.0388,0.5065,1.0000,0.0000,108394.0000
0.9000,4.0000,1024.0000,1.0392,0.5972,1.0000,0.0000,110315.0000
0.9000,4.0000,2048.0000,1.0668,0.7682,1.0000,0.0000,114796.0000
0.9000,4.0000,4096.0000,1.0743,0.8193,1.0000,0.0000,115732.0000
0.9000,8.0000,4.0000,1.0410,0.5249,1.0000,0.0000,109314.0000
0.9000,8.0000,8.0000,1.0342,0.4542,1.0000,0.0000,107414.0000
0.9000,8.0000,16.0000,1.0191,0.4324,1.0000,0.0000,106782.0000
0.9000,8.0000,32.0000,1.0383,0.5347,1.0000,0.0000,109461.0000
0.9000,8.0000,64.0000,1.0253,0.4616,1.0000,0.0000,107572.0000
0.9000,8.0000,128.0000,1.0335,0.4427,1.0000,0.0000,107311.0000
0.9000,8.0000,256.0000,1.0312,0.6421,1.0000,0.0000,111894.0000
0.9000,8.0000,512.0000,1.0274,0.5244,1.0000,0.0000,108956.0000
0.9000,8.0000,1024.0000,1.0355,0.5606,1.0000,0.0000,109548.0000
0.9000,8.0000,2048.0000,1.0553,0.7801,1.0000,0.0000,115260.0000
